source,target,nonrsp_coef_mean,prp_coef_mean
Fos,Apoe,0.47106627,
Fos,Dusp1,0.25939286,0.059423517
Fos,Fosb,0.19497184,0.07858511
Fos,Actg2,0.17941718,0.058037948
Fos,Junb,0.15790744,0.06394253
Fos,Jun,0.15733933,0.112068355
Fos,Gadd45g,0.15336601,0.04156542
Fos,Gadd45b,0.14737846,0.062423594
Fos,Fxyd5,-0.14719443,-0.06599249
Fos,Fabp4,0.13993225,
Fos,Egr1,0.13900697,0.075475976
Fos,Fn1,-0.12978685,
Fos,Cald1,-0.12907746,
Fos,Ccdc3,-0.124741636,0.04872516
Fos,Ppp1r14a,0.12323356,0.06441833
Fos,Rgs5,0.11850398,
Fos,Rasl11a,0.100088134,
Fos,2210407C18Rik,0.09549003,0.10545986
Fos,Atf3,0.09328151,0.054046348
Fos,Wif1,0.09217196,
Fos,Col15a1,-0.09189337,0.07044501
Fos,Slc38a2,0.0885791,
Fos,Ier3,0.08759866,0.041746434
Fos,Tmsb10,-0.086504735,
Fos,Myh10,-0.08649251,
Fos,Rasl11b,0.08549267,
Fos,Itih4,0.08402302,0.049739566
Fos,Cidea,0.08353361,
Fos,Tes,0.08248414,
Fos,Mfap4,0.081185706,0.06685881
Fos,Nfkbia,0.080096595,0.054215252
Fos,Sh3bgr,0.07745921,0.062420685
Fos,Lgals3,-0.07508033,
Fos,Rbp4,0.071334206,
Fos,Cped1,-0.06982239,
Fos,S100a4,-0.06977002,
Fos,Mgp,-0.06878923,
Fos,Dkk3,-0.06675234,
Fos,Rarres2,0.066166505,
Fos,Cd109,-0.06614034,
Fos,Meg3,-0.065480836,
Fos,Plod2,-0.06421641,
Fos,Tnfrsf12a,-0.063597895,
Fos,Casq1,0.06259368,
Fos,Id1,0.05943864,
Fos,Tinagl1,0.05727381,
Fos,Sat1,0.05725943,
Fos,Htra3,0.056724552,
Fos,Fgl2,-0.056672156,
Fos,Hsph1,0.05546172,
Fos,Anxa1,-0.054760188,
Fos,Itgbl1,-0.053876594,
Fos,Hspa1a,-0.053039063,
Fos,Arl4a,-0.052938543,
Fos,Sulf1,-0.052204054,
Fos,Cebpd,0.05195467,
Fos,Dhrs3,0.05168359,
Fos,Prex2,-0.051321123,
Fos,Asb2,0.051054608,
Fos,Gem,0.05041706,
Fos,Nupr1,-0.04999832,
Fos,Plcb4,-0.049609866,
Fos,Optc,0.04941216,
Fos,Tagln,0.04916995,0.05943528
Fos,Lars2,-0.0490859,
Fos,Fbxl22,0.048824184,
Fos,Adamts1,0.048722465,
Fos,Ubc,0.048389338,
Fos,Ifitm3,0.048321147,
Fos,Haus8,0.04831847,
Fos,Ccdc80,-0.047899943,
Fos,Tubb4b,0.047450785,
Fos,Carmn,-0.04716797,
Fos,Ier2,0.04677006,
Fos,Ckb,0.04618277,0.040541146
Fos,Lmcd1,-0.046017446,
Fos,Gata6,0.045504548,
Fos,Des,0.045452103,
Fos,Nrtn,-0.04531772,
Fos,Csrp1,0.04517072,
Fos,Sncg,-0.044986915,
Fos,Acan,-0.04455583,
Fos,Crip1,0.044388834,
Fos,Gucy1b1,0.04433223,
Fos,Tuba1a,0.044175316,
Fos,1190005I06Rik,0.044139773,
Fos,Sgk1,0.043435387,
Fos,Crlf1,-0.043381993,
Fos,Ramp1,-0.04325852,
Fos,Hes1,0.043208327,
Fos,Timp3,-0.04300275,
Fos,Prpf4b,-0.04158425,
Fos,Atf5,0.041548226,-0.04203612
Fos,Col3a1,-0.041398976,
Fos,Tbxa2r,0.041327003,
Fos,Synpo2,0.041186966,
Fos,Ankrd12,-0.04113799,
Fos,Col6a3,-0.040999606,
Fos,Plat,-0.040769838,
Fos,Crtc3,-0.04041879,
Fos,Id2,0.040057197,
Fos,Lbh,-0.0399073,
Fos,Cryab,0.03983556,
Fos,Rspo3,-0.039615612,
Fos,Tuba1b,0.039596748,
Fos,Myl9,0.03953751,
Fos,Lmo4,0.039521582,
Fos,Kazald1,-0.03935548,
Fos,Osr1,0.03909251,
Fos,Id3,0.038706206,
Fos,Ank,-0.038534697,
Fos,Nr4a1,0.038406674,
Fos,Hbegf,-0.037699763,
Fos,Nkd1,0.037643574,
Fos,Atp1b1,-0.03740119,
Fos,Unc119,0.037077297,
Fos,Serpinb6b,-0.036840264,
Fos,Col5a1,-0.036514767,
Fos,Cdo1,-0.03629711,
Fos,Col14a1,-0.03628356,
Fos,Smad6,0.036197748,
Fos,Fas,0.035897315,
Fos,4631405J19Rik,0.03561025,
Fos,Adm,0.035443284,
Fos,Cdkn1a,-0.035339266,-0.06934693
Fos,Tubb5,0.034869265,
Fos,Mef2c,-0.034377012,
Fos,H3f3b,0.03377094,
Fos,Clu,-0.033660438,-0.04678628
Fos,Myoz2,0.03349387,
Fos,Ttc28,0.03348243,
Fos,Wnt16,-0.03327804,
Fos,Bax,,-0.122108325
Fos,Phlda3,,-0.091620915
Fos,Vmp1,,-0.08562991
Fos,Cldn3,,-0.069466695
Fos,Timp1,,-0.061298184
Fos,Cxcl12,,-0.060335718
Fos,Bdh2,,-0.057657402
Fos,Esm1,,0.052841187
Fos,Lox,,0.049704384
Fos,Smoc2,,-0.04863113
Fos,Tpm4,,-0.042722397
Fos,Eln,,0.041748498
Fos,S100a10,,-0.041295268
Fos,Dcxr,,-0.040320307
Foxs1,Tcap,-0.30255046,
Foxs1,Col15a1,0.100289695,0.08611238
Foxs1,S100a4,0.095113695,0.1543432
Foxs1,Tnfrsf12a,0.09442955,0.07130564
Foxs1,Fbxl22,-0.08921033,
Foxs1,Ogn,-0.07818731,
Foxs1,Prss23,0.07752674,0.04395446
Foxs1,Lmcd1,0.0737821,
Foxs1,Dbp,-0.06946787,
Foxs1,S100a10,0.06877542,0.08291921
Foxs1,Eln,0.06868019,0.06020038
Foxs1,Anxa2,0.06305737,0.071283266
Foxs1,Ppp1r14a,-0.059684634,0.08075365
Foxs1,Id1,0.058261737,0.052334297
Foxs1,Anxa1,0.058201212,
Foxs1,Col1a1,0.056543548,0.054826647
Foxs1,Nupr1,0.05499516,0.04045586
Foxs1,Stbd1,-0.05234764,
Foxs1,Tppp3,0.05230377,
Foxs1,Rgs4,0.05075447,
Foxs1,Sparc,0.05063875,0.04146285
Foxs1,Itga5,0.04811533,
Foxs1,Lrrc17,-0.04710383,
Foxs1,Smim5,-0.046397578,
Foxs1,Wif1,0.046019584,
Foxs1,Acan,0.044773422,0.10630001
Foxs1,Gucy1a1,-0.044421893,
Foxs1,Hbegf,0.04076953,0.075330384
Foxs1,Hsp90aa1,0.039581362,
Foxs1,Map2k3,0.039558254,
Foxs1,Postn,0.039521743,
Foxs1,Col5a2,0.038795922,
Foxs1,Msrb1,-0.03827553,0.08406137
Foxs1,Serpine1,0.037693363,0.0411824
Foxs1,Fn1,0.037322167,
Foxs1,Plod2,0.035530705,
Foxs1,1190005I06Rik,-0.03527201,
Foxs1,Ier3,-0.034261756,
Foxs1,Cd109,0.034168787,0.047294457
Foxs1,Islr,0.03415091,
Foxs1,Fbxo32,-0.034123685,
Foxs1,Ifitm3,-0.03399498,
Foxs1,Ank,0.033870067,
Foxs1,Fos,-0.033841126,
Foxs1,Atf3,-0.0336429,
Foxs1,Bik,0.033520326,
Foxs1,Lum,,-0.24204776
Foxs1,Mt1,,-0.15319264
Foxs1,Tubb4b,,0.12083251
Foxs1,Cp,,-0.11686535
Foxs1,Actg2,,0.11250687
Foxs1,Clu,,-0.10479618
Foxs1,Csrp1,,0.097621486
Foxs1,Tuba1a,,0.092344925
Foxs1,Tagln,,0.09104497
Foxs1,Mt2,,-0.08841702
Foxs1,Tmsb10,,0.08816848
Foxs1,Nes,,0.08481003
Foxs1,Nme1,,0.082665145
Foxs1,Ckb,,0.080060735
Foxs1,Cav1,,0.078403436
Foxs1,Tubb6,,0.07700824
Foxs1,Cd59a,,0.07597393
Foxs1,Crip1,,0.07511646
Foxs1,Sat1,,0.07324792
Foxs1,Ckap4,,0.07102556
Foxs1,Timp2,,0.070698
Foxs1,Ppic,,0.06890699
Foxs1,Cebpd,,-0.06834279
Foxs1,Ctsh,,0.06695874
Foxs1,Csrp2,,0.06663878
Foxs1,Myl9,,0.06550919
Foxs1,Pcolce2,,0.06488688
Foxs1,Ramp1,,0.06319413
Foxs1,Tpm4,,0.06318106
Foxs1,Anxa3,,0.062750325
Foxs1,Sh3bgr,,0.061420284
Foxs1,Cryab,,0.060265474
Foxs1,Cst3,,0.059070714
Foxs1,Vim,,0.05823929
Foxs1,Mfap4,,0.05786866
Foxs1,Fkbp11,,0.05705182
Foxs1,Cxcl12,,-0.056981735
Foxs1,Nhp2,,0.05692735
Foxs1,Phlda3,,0.056048974
Foxs1,Hsp90b1,,0.05599332
Foxs1,Cfh,,-0.055251
Foxs1,Tubb2a,,0.05455643
Foxs1,Por,,0.052890807
Foxs1,Lgals3,,0.052264076
Foxs1,Atf5,,0.051942237
Foxs1,Fdps,,0.050678544
Foxs1,Pi15,,-0.049927004
Foxs1,Tuba1b,,0.049912635
Foxs1,Esm1,,0.049900644
Foxs1,Tubb5,,0.048007835
Foxs1,Sost,,0.047571603
Foxs1,Glipr1,,0.046849355
Foxs1,Manf,,0.04648206
Foxs1,Gm13889,,0.04595225
Foxs1,Net1,,-0.04594389
Foxs1,Sfrp2,,-0.045595836
Foxs1,Frzb,,-0.045256738
Foxs1,Dcn,,-0.043621305
Foxs1,Crlf1,,0.04323
Foxs1,Malat1,,-0.04319599
Foxs1,4631405J19Rik,,0.04260372
Foxs1,Jpt1,,0.04248956
Foxs1,Hspa8,,0.042401724
Foxs1,Serpinb6b,,0.041732818
Foxs1,Srm,,0.041611634
Foxs1,Prdx5,,0.041497286
Foxs1,Tpm1,,0.040974364
Foxs1,Smoc2,,-0.040821996
Foxs1,Selp,,-0.040497087
Foxs1,Msn,,0.04049537
Nr4a1,Atf3,0.26201224,0.06961654
Nr4a1,Egr1,0.1027427,
Nr4a1,Dusp1,0.093201905,
Nr4a1,Jun,-0.09314765,
Nr4a1,Fn1,-0.09305111,
Nr4a1,Col15a1,-0.09226508,
Nr4a1,Fxyd5,-0.090997495,-0.06586227
Nr4a1,Lgals3,-0.08614505,
Nr4a1,Tcap,0.07713116,0.07473344
Nr4a1,Fos,0.061561458,
Nr4a1,Cebpb,0.056089662,
Nr4a1,Postn,-0.055904537,
Nr4a1,Csrnp1,0.053998012,
Nr4a1,Prss23,-0.053730994,
Nr4a1,Anxa1,-0.053579256,
Nr4a1,Cd109,-0.053203307,
Nr4a1,Ier2,0.053022154,
Nr4a1,Ubc,0.052799,
Nr4a1,Rhob,0.051200993,
Nr4a1,Aqp1,-0.05044564,
Nr4a1,Ppp1r12a,0.050205797,
Nr4a1,Timp4,0.049684282,
Nr4a1,Sgk1,0.04952302,
Nr4a1,Plec,-0.0489191,
Nr4a1,Timp3,-0.048513245,
Nr4a1,Txnip,-0.04847713,
Nr4a1,Sqstm1,0.046840005,
Nr4a1,Rtn4,-0.046332948,
Nr4a1,Gstm1,0.04622498,
Nr4a1,Pde4b,0.045318652,
Nr4a1,Art3,0.044859674,
Nr4a1,Klf6,0.044711296,
Nr4a1,Serpinb6b,-0.044451635,
Nr4a1,Ckb,0.04319576,0.055707354
Nr4a1,Msn,-0.042133775,
Nr4a1,Olfr1033,-0.041760053,
Nr4a1,Jund,-0.04028675,
Nr4a1,Col6a3,-0.038968913,
Nr4a1,Gxylt2,-0.038520254,
Nr4a1,Lox,-0.03807543,
Nr4a1,Klf2,-0.038030177,
Nr4a1,Ifrd1,0.03795765,
Nr4a1,Timp2,-0.03765651,
Nr4a1,Fbxl22,0.036941785,
Nr4a1,Mustn1,-0.03673227,
Nr4a1,Col5a2,-0.036251213,
Nr4a1,Smarcd3,0.036203522,
Nr4a1,Ccnl1,0.03573097,
Nr4a1,Col3a1,-0.035591934,
Nr4a1,Anxa2,-0.034987785,
Nr4a1,Junb,0.03446875,
Nr4a1,Pkp4,-0.034055736,
Nr4a1,Sertad1,0.034054577,
Nr4a1,Itgbl1,-0.033137865,
Nr4a1,Spp1,,0.12190635
Nr4a1,Actg2,,0.08899643
Nr4a1,Gpx7,,0.07698557
Nr4a1,Lcn2,,0.07397012
Nr4a1,Sh3bgr,,0.0696846
Nr4a1,Ppp1r14a,,0.068948954
Nr4a1,Timp1,,0.056686074
Nr4a1,Lum,,0.05496312
Nr4a1,Msrb1,,0.05426985
Nr4a1,Col1a1,,0.053462207
Nr4a1,Mt1,,0.0531214
Nr4a1,Vcam1,,0.04528395
Nr4a1,Fbln2,,0.045167293
Nr4a1,Csrp1,,0.045152027
Nr4a1,Crip1,,0.043742
Nr4a1,Gja1,,0.042451564
Atf3,Hspa1a,0.2085129,0.089647315
Atf3,Actg2,0.18089649,0.063489474
Atf3,Nr4a1,0.16890892,0.043935183
Atf3,Itih4,0.12101813,
Atf3,Filip1l,0.11080154,
Atf3,Dusp1,0.10866701,0.047094215
Atf3,Des,0.09964057,
Atf3,Art3,0.095424734,
Atf3,Lmcd1,0.09231169,
Atf3,Hspa8,0.09073772,
Atf3,Tmx4,-0.08813118,
Atf3,Gstm2,0.084376186,
Atf3,S100a10,-0.0842698,
Atf3,Hspa1b,0.084252305,0.047939472
Atf3,Hsp90aa1,0.08303954,
Atf3,Sertad1,0.081446454,
Atf3,Arid5b,0.08101177,
Atf3,Tnfrsf12a,0.07843711,
Atf3,Sgk1,0.07747635,
Atf3,Meg3,0.076531544,
Atf3,Msrb1,0.075831726,
Atf3,Tinagl1,0.075050116,
Atf3,Tsc22d1,-0.07308257,
Atf3,Nrtn,0.07229784,
Atf3,Bambi,0.07102343,
Atf3,Ogn,-0.07091279,
Atf3,Hspb1,0.07038937,
Atf3,Jund,0.070316404,
Atf3,Rasl11b,0.06661881,
Atf3,Klf2,0.065298,
Atf3,Ubc,0.064223826,
Atf3,Dnajb4,0.0638941,
Atf3,Pdlim4,-0.063870244,
Atf3,Arl6ip1,-0.06379221,
Atf3,Ifrd1,0.06303817,
Atf3,Ier3,0.06284408,0.06453406
Atf3,Ccdc3,-0.06168177,
Atf3,Gadd45b,0.06123653,0.051490277
Atf3,Fos,0.061097782,0.069352746
Atf3,Txnip,-0.05910231,
Atf3,Lgals3,-0.058169365,
Atf3,Rhob,0.058052793,
Atf3,Nupr1,-0.057718422,
Atf3,Mgp,-0.05742926,
Atf3,Rtn4,-0.057030715,
Atf3,St5,-0.057004407,
Atf3,Crlf1,-0.055967405,
Atf3,Abra,0.05495159,
Atf3,Fxyd5,-0.054322865,-0.08767275
Atf3,Gas6,-0.054188058,
Atf3,Dusp8,0.05389059,
Atf3,Ier5,0.053532716,
Atf3,Fmo2,-0.053067237,-0.1937023
Atf3,Cd200,-0.052836265,-0.048872095
Atf3,Csrp1,0.052630976,
Atf3,2210407C18Rik,-0.05213322,0.055922985
Atf3,Btg2,-0.051683232,
Atf3,Lars2,0.051476873,
Atf3,Klf9,0.0501368,
Atf3,Ppp1r14b,-0.049853235,-0.04492896
Atf3,Ppp1r14a,0.049584277,0.04191681
Atf3,Ltbp4,-0.049100775,
Atf3,Pou3f1,-0.048245892,
Atf3,Tubb2a,0.047822613,
Atf3,Zfp36l2,-0.047639024,
Atf3,Tob2,-0.04750493,
Atf3,Col5a1,-0.04581127,
Atf3,Apoe,0.045668263,
Atf3,Net1,0.045661412,
Atf3,Ftl1,0.045269184,
Atf3,Atf4,0.044675242,
Atf3,Cav1,-0.04424314,
Atf3,Anxa2,-0.044033572,
Atf3,Cd59a,0.043976948,
Atf3,Hbegf,0.043558776,
Atf3,Sncg,-0.04354431,
Atf3,Gxylt2,-0.043543745,
Atf3,Acan,-0.043283794,-0.054912083
Atf3,Nkx6-1,0.04307688,
Atf3,Ccnl1,0.042155623,
Atf3,Fabp3,0.041975345,
Atf3,Malat1,-0.041710015,-0.045705225
Atf3,Klf6,0.04101109,
Atf3,Jun,-0.040853493,
Atf3,Klf4,0.04085244,
Atf3,Pcolce2,-0.0406811,-0.046029527
Atf3,Adamts1,0.04064413,
Atf3,Csrnp1,0.040357757,
Atf3,Fbxo32,-0.040346414,
Atf3,Hspd1,0.039236035,
Atf3,Ckap4,0.038968578,
Atf3,Lox,-0.03828935,
Atf3,Fn1,-0.038191266,
Atf3,Itpk1,0.037727695,
Atf3,Lrrc17,-0.0375744,
Atf3,Prss23,-0.037548903,
Atf3,Fbxo30,0.037341982,
Atf3,Capg,-0.037281256,
Atf3,Rarres2,0.037241835,0.05553305
Atf3,Ckb,0.037233572,0.05886136
Atf3,Pcp4l1,0.036830142,0.051861193
Atf3,Myh10,-0.036570776,
Atf3,Ank2,-0.036566265,
Atf3,Mustn1,-0.035888825,
Atf3,Crip1,0.03583268,
Atf3,Pkdcc,0.035469454,
Atf3,Fgfrl1,-0.035345238,
Atf3,Sulf1,-0.03514948,
Atf3,Aqp1,-0.03511906,
Atf3,Prex2,-0.035000995,
Atf3,Abi3bp,-0.034839176,
Atf3,Haus8,0.034395855,
Atf3,Eln,0.0341801,
Atf3,Twist1,-0.03404202,
Atf3,Id2,-0.03387929,
Atf3,Ppic,-0.033703253,-0.074765384
Atf3,Hsph1,0.033197917,
Atf3,Plpp3,,-0.077312894
Atf3,Bax,,-0.07266366
Atf3,Smoc2,,-0.06959604
Atf3,Egr1,,0.057744242
Atf3,Phlda3,,-0.05629269
Atf3,Bdh2,,-0.055662386
Atf3,Bst2,,-0.051196516
Atf3,Sh3bgr,,0.050630227
Atf3,Cxcl12,,-0.05010242
Atf3,Col5a2,,-0.04965714
Atf3,Ier2,,0.044396654
Atf3,Mt1,,0.042874116
Atf3,Fst,,-0.042310268
Scx,Fxyd5,0.25192273,
Scx,Gm13889,0.21176012,
Scx,Actg2,0.15633553,0.111829095
Scx,Sfrp2,-0.13162023,
Scx,Hspb1,0.12454966,
Scx,Sost,-0.11950351,
Scx,Col6a3,0.11046807,0.042904507
Scx,Sncg,0.10965272,0.05000674
Scx,Fibin,-0.1085445,
Scx,Htra3,0.10533348,
Scx,Timp2,0.09901983,0.08654577
Scx,Anxa3,0.098730706,
Scx,Csrp1,0.09656687,0.06949396
Scx,Timp1,0.094698936,0.2257694
Scx,Id1,-0.08873719,
Scx,Col5a2,0.08233115,0.10343326
Scx,Vwa1,0.08169994,0.05628152
Scx,Hspa1a,0.08018843,
Scx,Cryab,0.07974528,0.04895263
Scx,Tubb4b,0.07775713,
Scx,Tinagl1,0.07749827,
Scx,Mustn1,0.07519578,0.09252836
Scx,Hbegf,0.07493862,
Scx,Ifitm3,0.074708246,0.05696919
Scx,Tppp3,-0.072320625,
Scx,Ftl1,0.06940094,0.044848043
Scx,Ppp1r12a,-0.06767534,
Scx,Ctsh,0.066353686,0.06853388
Scx,Mfap4,0.06423667,
Scx,E030013I19Rik,-0.06388123,
Scx,Gucy1a1,-0.06345625,
Scx,Limch1,-0.0633551,
Scx,Ltbp4,-0.06269347,
Scx,Prss23,0.061795775,-0.059898343
Scx,Eln,0.059155945,0.08926239
Scx,Ankrd1,0.057520296,
Scx,Emb,-0.057299547,
Scx,Mt1,-0.056723636,
Scx,Ctsl,0.056687612,0.09854173
Scx,Tnfrsf11b,0.056177758,
Scx,Crtc3,-0.05500848,
Scx,Hspa2,-0.05494959,
Scx,Palld,0.05367697,
Scx,Msn,0.053345185,
Scx,Junb,0.05216018,
Scx,Nes,0.05189444,
Scx,Tubb5,0.050344817,
Scx,Col1a2,0.046819054,0.082555644
Scx,Cdkn1a,0.046792362,0.04914897
Scx,Cdo1,0.046750132,
Scx,Arid5b,0.04623379,
Scx,Itga5,0.04613325,
Scx,Tnfrsf12a,0.04544116,
Scx,Col5a1,0.04528952,
Scx,Filip1l,-0.04487583,
Scx,Sparc,0.044765282,0.056751274
Scx,Txnip,-0.043996986,
Scx,Ecm2,-0.043546382,
Scx,4631405J19Rik,-0.04287913,
Scx,Sulf1,0.04215658,0.05537661
Scx,Dusp1,0.042149603,
Scx,Dbp,0.040126827,
Scx,Cd59a,0.039807644,
Scx,Cped1,-0.03965211,-0.049604025
Scx,Sh3bgr,-0.039652035,
Scx,Vcam1,0.039441723,0.12280166
Scx,Plaur,0.039048765,
Scx,Ramp1,-0.039013144,0.06661873
Scx,Pdzrn4,-0.03860862,
Scx,Sqstm1,-0.03786539,
Scx,Rtn4,0.037738245,
Scx,Osr1,-0.037726443,
Scx,Nkd1,-0.03701411,
Scx,Cdc42ep3,-0.036892943,
Scx,Dsp,-0.03622206,
Scx,Prdx5,0.03620057,0.04669334
Scx,Ccdc80,0.03571089,0.055092048
Scx,Fosb,-0.035613645,
Scx,Hspa1b,0.035086427,
Scx,Sdc4,0.03496205,
Scx,Tsc22d1,-0.03451752,
Scx,Thra,-0.033824995,
Scx,Serpine1,0.033468753,
Scx,Thbs1,,0.16529639
Scx,Lcn2,,0.14500268
Scx,Lum,,0.13567197
Scx,Cldn3,,0.10965825
Scx,Tagln,,0.101624504
Scx,Lmcd1,,0.07476605
Scx,Ppp1r14a,,0.069763795
Scx,Myl9,,0.069105506
Scx,Glipr1,,0.05719674
Scx,Lbh,,0.053541914
Scx,Hsp90b1,,0.051052414
Scx,Csrp2,,0.046872523
Scx,Tgfb2,,0.044176582
Scx,Foxp1,,0.042921793
Foxm1,Tcap,0.22229977,
Foxm1,Dbp,0.08582775,
Foxm1,Gm13889,-0.048568394,
Foxm1,Id2,0.04316806,
Foxm1,Cfh,0.041634724,
Foxm1,Sat1,0.039662126,
Foxm1,Ier2,0.03958796,
Foxm1,Sparcl1,0.037109833,
Foxm1,Fos,-0.03706946,
Foxm1,Itgbl1,0.0335285,
Foxm1,Stmn1,,0.1665152
Foxm1,Selenoh,,0.16499951
Foxm1,H2afz,,0.13184905
Foxm1,Malat1,,-0.09369598
Foxm1,Pi15,,-0.081853665
Foxm1,Lum,,-0.072400995
Foxm1,Lmcd1,,-0.06845421
Foxm1,Tubb4b,,0.06689369
Foxm1,Mustn1,,-0.06646317
Foxm1,Hsp90b1,,0.064734645
Foxm1,Cenpm,,0.0642169
Foxm1,Tagln,,-0.0642127
Foxm1,Tnfrsf11b,,0.063727476
Foxm1,Cd59a,,-0.063572235
Foxm1,Ckap4,,0.062152356
Foxm1,Cp,,-0.06178753
Foxm1,Cdkn3,,0.061162926
Foxm1,Fmo3,,-0.05762243
Foxm1,Ddx39,,0.05755262
Foxm1,Cdca3,,0.05531576
Foxm1,Lgals3,,-0.05475911
Foxm1,S100a10,,0.048065484
Foxm1,Bdh2,,0.047846828
Foxm1,Timp1,,0.04684405
Foxm1,Mmp14,,0.04517701
Foxm1,Cenpe,,0.04262875
Foxm1,Sost,,0.04031233
Fosl1,Actg2,-0.21690375,-0.10308847
Fosl1,Cd200,-0.10128431,-0.049047504
Fosl1,Gm13889,0.099245206,
Fosl1,Rbp4,0.09358508,
Fosl1,Apoe,-0.08293623,
Fosl1,Hbegf,0.07750097,0.11383469
Fosl1,Lgals3,0.076854266,
Fosl1,Des,0.07630672,
Fosl1,Ppp1r14b,0.076066494,0.11524174
Fosl1,Itih4,-0.07411872,
Fosl1,Fabp4,0.06351583,
Fosl1,Mfap4,-0.062853575,
Fosl1,Clu,-0.06270015,-0.07222574
Fosl1,Plaur,0.061711144,0.11623372
Fosl1,Nrtn,-0.061182175,
Fosl1,Filip1l,-0.0577728,
Fosl1,Cav1,0.055540714,
Fosl1,Anxa1,0.055487525,
Fosl1,Fos,-0.055473365,-0.043570954
Fosl1,Tubb2a,0.054828998,
Fosl1,Itga5,0.051748183,
Fosl1,Tubb6,0.051421292,
Fosl1,Nme1,0.0510396,0.08875691
Fosl1,Sfrp2,-0.05061403,-0.073274456
Fosl1,Dusp1,-0.050552446,
Fosl1,Aqp1,0.050324887,
Fosl1,Mustn1,-0.05003246,-0.09100659
Fosl1,Tubb4b,0.04991801,
Fosl1,Anxa2,0.049737856,0.04536336
Fosl1,Cdkn1a,0.048788063,0.078654446
Fosl1,Tuba1c,0.048458695,0.048235983
Fosl1,Hspa2,-0.04800372,
Fosl1,Tcap,0.04679995,
Fosl1,Ifrd1,0.044547807,0.056770205
Fosl1,Nfkbia,0.04427981,
Fosl1,Gja1,0.042817865,-0.051085223
Fosl1,Inhba,0.04151997,0.07166102
Fosl1,Fbxo30,-0.041496575,
Fosl1,Pla2g4a,0.041389536,0.048195943
Fosl1,Myh10,-0.04096807,-0.06026852
Fosl1,Rtn4,0.04058093,0.050913405
Fosl1,Arl4a,-0.039764676,
Fosl1,Rhob,-0.039702512,
Fosl1,Meg3,0.03967987,-0.04297073
Fosl1,Gadd45b,0.03934187,
Fosl1,Pnrc1,0.03921611,
Fosl1,Map3k7cl,-0.03822798,
Fosl1,Srm,0.037695676,0.04705541
Fosl1,Ckap4,0.03746097,
Fosl1,Ccnl1,0.037058134,
Fosl1,Msn,0.03701451,
Fosl1,Rasl11a,-0.036324494,
Fosl1,Ier5,0.03577659,
Fosl1,Npy1r,-0.0355261,-0.04262229
Fosl1,Slc38a2,-0.035374917,
Fosl1,Prss23,0.035183977,
Fosl1,Serping1,-0.03497038,-0.1413182
Fosl1,Klf2,-0.03494541,
Fosl1,Sgk1,0.03491694,
Fosl1,Rcan1,0.03439374,
Fosl1,Adcy5,-0.034371544,
Fosl1,Col6a3,0.034251254,
Fosl1,Klf4,0.033535596,
Fosl1,Myom1,-0.03324497,
Fosl1,Spp1,,-0.67996025
Fosl1,Esm1,,0.16942687
Fosl1,Cp,,-0.15616295
Fosl1,Col3a1,,-0.12701944
Fosl1,S100a10,,0.11818385
Fosl1,Ckb,,-0.10187028
Fosl1,Scx,,-0.09764134
Fosl1,Cryab,,0.09570826
Fosl1,Myl9,,-0.093804546
Fosl1,Tpm4,,-0.08349734
Fosl1,Hsp90aa1,,0.0820839
Fosl1,Timp1,,-0.08047252
Fosl1,Hspd1,,0.079137966
Fosl1,Manf,,0.078712255
Fosl1,Prelp,,-0.07756726
Fosl1,Ptgs2,,0.0748648
Fosl1,Mgp,,-0.07249383
Fosl1,Postn,,-0.07146431
Fosl1,Timp2,,-0.06777017
Fosl1,Col5a2,,-0.066618405
Fosl1,Eln,,-0.06479994
Fosl1,Crip1,,-0.06258661
Fosl1,Dnajb9,,0.062232155
Fosl1,Csrp1,,-0.061795298
Fosl1,Sncg,,-0.06172676
Fosl1,H3f3b,,0.060708985
Fosl1,Id3,,-0.060459375
Fosl1,Tagln,,-0.060153004
Fosl1,Glrx,,0.059707228
Fosl1,Sh3bgr,,-0.05682677
Fosl1,Ddx39,,0.056466717
Fosl1,Htra3,,-0.05536764
Fosl1,Emp1,,0.055355847
Fosl1,Sparc,,-0.05477385
Fosl1,Myh11,,-0.054367032
Fosl1,Map2k3,,0.05396567
