source,target,nonrsp_coef_mean,prp_coef_mean
Fosl1,Snhg1,,0.05363579
Fosl1,Tinagl1,,0.052887134
Fosl1,Jpt1,,0.051260624
Fosl1,Vcam1,,-0.050292872
Fosl1,Tnfrsf12a,,0.050073724
Fosl1,Csrp2,,-0.049980767
Fosl1,Vmp1,,0.049527146
Fosl1,Ifitm3,,-0.048886213
Fosl1,Fgf2,,0.046524536
Fosl1,Errfi1,,0.045890544
Fosl1,Cebpd,,-0.04570087
Fosl1,Sgms2,,0.042892117
Fosl1,Anxa3,,0.042130318
Fosl1,Ptma,,0.041962963
Fosl1,Dusp5,,0.04159284
Fosl1,Atf4,,0.041523144
Egr1,Junb,0.2076022,0.064982876
Egr1,Fos,0.19009228,0.114369884
Egr1,Hspa1a,-0.14696041,
Egr1,Gm13889,-0.14418897,
Egr1,Sfrp2,0.10628471,
Egr1,Sgk1,0.105216295,
Egr1,Nr4a1,0.09631358,
Egr1,Id1,0.09568418,
Egr1,Serpine1,0.09462704,
Egr1,Gadd45g,-0.08923154,
Egr1,Des,0.08849548,
Egr1,S100a4,-0.0877405,
Egr1,Cav1,0.08764188,
Egr1,Mgp,0.08673087,0.09100683
Egr1,Ogn,0.08618456,0.04426849
Egr1,Meg3,0.08570046,
Egr1,Ckb,-0.08526556,
Egr1,Klf6,0.08441026,
Egr1,Ier2,0.084345534,0.04616913
Egr1,Csrp1,-0.083450496,
Egr1,Anxa1,0.08317984,
Egr1,Gadd45b,0.08307434,0.062264755
Egr1,Tmx4,0.08179563,
Egr1,Btg2,0.08178116,
Egr1,Ier3,0.0814348,0.05215989
Egr1,Itih4,-0.076684,
Egr1,Msrb1,-0.07657977,
Egr1,Fosb,0.07625263,0.04699557
Egr1,Hspb1,-0.075620286,-0.079869844
Egr1,Ctsh,-0.07480859,
Egr1,Hspa1b,-0.06974249,
Egr1,Col5a2,0.06903886,
Egr1,Myh10,0.066876404,
Egr1,Cebpb,-0.066833675,
Egr1,Klf2,0.06585972,
Egr1,Jun,0.064973526,
Egr1,Rgs4,-0.06491052,
Egr1,Fxyd5,-0.0643715,
Egr1,Anxa2,0.06261654,
Egr1,Sncg,-0.062091272,
Egr1,2200002D01Rik,-0.062035315,
Egr1,Mob2,-0.06065376,-0.044907194
Egr1,Smad7,0.060046874,
Egr1,Ccdc3,-0.05997716,
Egr1,Atf3,0.059926607,0.06702623
Egr1,Optc,0.058566637,
Egr1,Col1a2,0.057048842,0.075341985
Egr1,Msn,0.05566854,
Egr1,Ifitm3,-0.055229787,
Egr1,Mfap4,-0.054935887,
Egr1,Crip1,-0.054912586,
Egr1,2210407C18Rik,0.053072143,-0.048701305
Egr1,Acan,0.052854963,0.06485985
Egr1,Ctsl,-0.052052394,
Egr1,Hsph1,-0.051847234,
Egr1,Ppp1r15a,0.051785707,
Egr1,Itgbl1,0.05111442,
Egr1,Mtus2,0.05108635,
Egr1,Myl9,-0.05067115,
Egr1,H2afz,-0.05057208,
Egr1,Nes,0.05026953,
Egr1,Limch1,0.049752448,
Egr1,Rrad,-0.04973053,
Egr1,Fas,-0.049723525,
Egr1,Anxa3,0.048483036,
Egr1,Nrtn,-0.04800985,
Egr1,Prpf4b,0.047331568,
Egr1,Ldha,-0.046898928,
Egr1,Col3a1,-0.046852987,0.04241543
Egr1,Dact3,-0.046495024,
Egr1,Sema3c,0.04635285,
Egr1,Eno1,-0.04628694,
Egr1,Prex2,0.045420073,
Egr1,Smad6,0.044751033,
Egr1,Mustn1,-0.044638295,
Egr1,Itpk1,-0.044516277,
Egr1,Lims2,-0.044493888,
Egr1,Timp2,-0.044444088,
Egr1,Ptprz1,0.043937452,
Egr1,Jund,-0.04391812,
Egr1,Filip1l,-0.043461792,
Egr1,Plpp3,0.043182634,
Egr1,Col14a1,0.042427037,
Egr1,Nfia,0.042148754,
Egr1,S100a10,0.04208452,
Egr1,Tes,0.041692786,
Egr1,Col15a1,-0.041531086,0.050085124
Egr1,Malat1,0.04129947,
Egr1,Fdps,-0.041218016,-0.043907024
Egr1,Cidea,0.040585086,
Egr1,Cst3,-0.040246572,
Egr1,Sorl1,0.039429314,
Egr1,Vldlr,0.03921317,
Egr1,Gem,0.03900071,
Egr1,Map3k7cl,0.03880573,
Egr1,Gata6,0.038694248,
Egr1,Mif,-0.037994023,
Egr1,Eln,0.037826363,0.09284432
Egr1,Stk38l,-0.037712574,
Egr1,Rtn4,0.037191056,
Egr1,Clu,-0.03716933,
Egr1,Inhba,0.03714462,
Egr1,Lmcd1,-0.03706866,
Egr1,Errfi1,0.03670215,
Egr1,Esd,-0.03655986,-0.12363636
Egr1,Hif1a,-0.03640839,
Egr1,Ppp1r14a,-0.0362833,
Egr1,Cryab,-0.035907116,-0.05250919
Egr1,Dsp,0.03586525,
Egr1,Tinagl1,-0.03555589,
Egr1,Herpud1,-0.035343897,
Egr1,Ecm2,0.03533165,
Egr1,Palld,-0.035041735,
Egr1,Dusp1,0.034431923,0.040470183
Egr1,E030013I19Rik,0.034337956,
Egr1,Rnd3,-0.034127917,
Egr1,Tppp3,0.03393775,
Egr1,Rhob,-0.033751354,
Egr1,Sh3bgr,-0.033704888,
Egr1,Dkk3,-0.03333121,
Egr1,Dgkb,0.03327902,
Egr1,Sparc,0.033163786,
Egr1,Esm1,,0.21619384
Egr1,Spp1,,-0.10428458
Egr1,Col1a1,,0.086840294
Egr1,Bax,,-0.08541708
Egr1,Bdh2,,0.07733385
Egr1,Fn1,,0.07652926
Egr1,Vcam1,,0.07358297
Egr1,Nhp2,,-0.07019369
Egr1,Bst2,,-0.069423996
Egr1,Lgals3,,-0.06782019
Egr1,Fabp4,,-0.06614046
Egr1,Lox,,0.06422217
Egr1,Nfkbia,,0.06160077
Egr1,Lcn2,,0.058704916
Egr1,Asns,,-0.055144552
Egr1,Ppic,,0.052502155
Egr1,Tubb4b,,-0.046291597
Egr1,Kalrn,,0.046184897
Egr1,Timp1,,0.04585087
Egr1,Mgst1,,-0.045294553
Egr1,Lum,,0.04492721
Egr1,Nox4,,0.043845832
Egr1,Pi15,,0.043794382
Egr1,Serpinb6b,,-0.043718066
Egr1,Ank,,0.043597
Egr1,Tmem176b,,0.04300754
Egr1,Hsp90aa1,,-0.04257153
Egr1,Tmem176a,,0.04255966
Egr1,Odc1,,-0.041339666
Junb,Ier2,0.14154823,0.06522992
Junb,Egr1,0.116564974,0.065778784
Junb,Fos,0.11476312,0.09456272
Junb,Ier3,0.11222346,0.061233975
Junb,Socs3,0.09062891,
Junb,Meg3,-0.0828498,
Junb,Serpine1,-0.08231563,
Junb,Jun,0.07381963,0.05649276
Junb,Zfp36,0.072621934,
Junb,Fabp4,-0.070986666,-0.067725144
Junb,Tcap,0.06431169,
Junb,Id1,0.06280567,
Junb,Klf2,0.061054163,
Junb,Cav1,-0.058959357,-0.06692823
Junb,Gadd45g,0.05880715,
Junb,Anxa3,-0.05760297,
Junb,S100a10,-0.05748682,-0.044931654
Junb,Cd200,0.054736085,0.051492043
Junb,Btg2,0.0547141,
Junb,Cebpb,0.05379562,0.043048836
Junb,Igfbp4,-0.050901994,-0.042883974
Junb,Timp3,-0.049230248,
Junb,Anxa2,-0.04672595,
Junb,Lars2,0.044801857,
Junb,Rtn4,-0.044030476,
Junb,Tes,-0.04370503,
Junb,Anxa1,-0.04167579,
Junb,Ecm2,-0.040909395,
Junb,Synpo2,-0.04080224,
Junb,Tppp3,-0.040549867,
Junb,Rhob,0.03999285,
Junb,Gadd45b,0.039979152,0.04546106
Junb,Sertad1,0.038737472,
Junb,Crip1,-0.038697463,-0.064694375
Junb,2210407C18Rik,-0.038119387,-0.04120544
Junb,Lmcd1,0.03802782,
Junb,Dusp1,0.037390616,
Junb,Mustn1,-0.037242375,
Junb,Sparcl1,-0.036749866,
Junb,Vcan,-0.036436465,
Junb,Pi15,-0.03633753,
Junb,Manf,-0.035978686,
Junb,Npy1r,-0.03560641,-0.05765794
Junb,Ppp1r14a,-0.035486907,-0.06033438
Junb,Pcolce2,-0.034607027,
Junb,Dhrs3,-0.034598324,
Junb,Ankrd12,-0.034455754,
Junb,Prss23,-0.03420545,-0.082305185
Junb,Myom1,-0.03417245,
Junb,Rrad,0.034029096,
Junb,Dsp,-0.033576436,
Junb,Spp1,,0.22044398
Junb,Timp1,,0.10306333
Junb,Mgp,,0.10245075
Junb,Mfap4,,-0.08924727
Junb,Rbp4,,-0.085877545
Junb,Vcam1,,0.085849844
Junb,Actg2,,-0.08079963
Junb,Sh3bgr,,-0.06826062
Junb,Csrp1,,-0.06284182
Junb,Serping1,,0.060119305
Junb,Postn,,-0.058446843
Junb,Cebpd,,0.05683681
Junb,Gm13889,,-0.054094195
Junb,Col15a1,,-0.05069091
Junb,Myl9,,-0.05018621
Junb,Aspn,,-0.04973219
Junb,Ckb,,-0.04944627
Junb,Nes,,-0.04920549
Junb,Myh11,,-0.048474617
Junb,Rcan1,,0.047518592
Junb,Timp2,,-0.04714437
Junb,Cald1,,-0.045593977
Junb,Scx,,0.044878986
Junb,Cped1,,-0.04466711
Junb,Plcb4,,-0.04324823
Junb,Col6a3,,-0.043110684
Junb,Tpm1,,-0.042837698
Junb,Ptgs2,,0.040923957
Junb,Csrp2,,-0.040654328
Junb,Vim,,-0.040353607
Fosb,Fos,0.16816606,0.13236451
Fosb,Rbp4,0.15754788,
Fosb,Jun,0.13078162,0.097828835
Fosb,Apoe,-0.107495554,
Fosb,Itih4,-0.10299238,
Fosb,Gadd45b,0.087134555,0.059629347
Fosb,Serpine1,0.08518971,0.058753747
Fosb,Neat1,0.07906853,
Fosb,Id1,-0.078364395,
Fosb,Mustn1,-0.074643895,-0.041487977
Fosb,Lgals3,-0.0710578,-0.069782734
Fosb,Tppp3,-0.06839459,
Fosb,Csrp1,-0.06426056,
Fosb,Htra3,-0.06145671,
Fosb,Anxa2,-0.06136518,-0.053965747
Fosb,Fbxl22,-0.05754027,
Fosb,Cebpd,-0.05657249,
Fosb,Myh10,0.05536521,
Fosb,Ier3,-0.054343287,
Fosb,Txnip,-0.053338338,
Fosb,Slc38a2,0.051590092,
Fosb,Klf4,0.051142696,
Fosb,Crip1,-0.050895356,-0.044207945
Fosb,Manf,-0.05065339,
Fosb,Rhob,-0.050081927,
Fosb,Aspn,-0.04750597,
Fosb,Fabp4,-0.047414854,
Fosb,Nfkbia,0.047111295,
Fosb,Ifitm3,-0.045636684,
Fosb,Tcap,-0.045167934,
Fosb,Malat1,0.04515773,
Fosb,Mfap4,0.044778004,
Fosb,Anxa3,0.044045947,
Fosb,Plcb4,0.043931194,
Fosb,Ier5,0.04328222,
Fosb,Actg2,-0.042574324,
Fosb,Des,-0.04223628,
Fosb,Egr1,0.04215057,0.052162934
Fosb,Sncg,-0.04135548,-0.048745323
Fosb,Gdf15,0.04093578,
Fosb,S100a10,-0.039731894,-0.076714404
Fosb,Esam,-0.039708775,
Fosb,Myh11,0.039447132,0.054125443
Fosb,Sparcl1,0.03758367,
Fosb,Ppp1r15a,0.037280053,
Fosb,Emb,0.037028503,
Fosb,Dusp1,0.03652093,
Fosb,Hmgcs1,0.036101524,
Fosb,Nupr1,0.035838757,
Fosb,Dsp,0.035415642,
Fosb,Tnfrsf12a,-0.035364244,
Fosb,Ptma,-0.035289105,
Fosb,Timp2,0.034112144,
Fosb,Gm13889,-0.033424556,
Fosb,Hspa1a,0.033366427,
Fosb,Thbs1,,0.07038652
Fosb,Tubb4b,,-0.062499613
Fosb,Tuba1a,,-0.055536922
Fosb,Vmp1,,-0.052200787
Fosb,Ppp1r14b,,-0.045691554
Fosb,Col3a1,,0.045216616
Fosb,Phlda3,,-0.044441156
Fosb,Timp1,,0.043963652
Fosb,Igfbp2,,0.043680917
Fosb,Klf2,,0.041430105
Fosb,Atf3,,0.041411202
Fosb,Lbh,,0.041279625
Fosb,Pcolce2,,-0.041175567
Fosb,Jpt1,,-0.040877182
Klf2,Apoe,-0.19118406,-0.04686653
Klf2,S100a4,0.10638528,0.061080385
Klf2,Actg2,-0.07895943,
Klf2,Fxyd5,0.077642135,
Klf2,Ccdc3,0.07433887,
Klf2,Rrad,0.07046065,0.047194324
Klf2,Col15a1,0.069057934,
Klf2,Des,-0.057415478,
Klf2,Crlf1,0.05365449,
Klf2,Klf4,0.053456478,0.04554256
Klf2,Fn1,0.053089667,-0.07125955
Klf2,S100a10,0.052422363,
Klf2,Tes,-0.05122547,
Klf2,Sncg,0.05071635,
Klf2,Atf3,0.048745524,
Klf2,Itgbl1,0.047214735,
Klf2,Cd109,0.045988273,
Klf2,Ier3,-0.045955416,
Klf2,Nupr1,0.04353643,
Klf2,Tnfrsf12a,-0.043426067,
Klf2,Dusp1,0.04246276,
Klf2,Sparc,0.042302392,
Klf2,Junb,0.04194423,
Klf2,Osr1,-0.041929267,
Klf2,Lgals3,0.04156497,
Klf2,Jun,0.041163865,0.045014
Klf2,Ctsh,0.04074472,0.054901578
Klf2,Gm13889,0.04067182,
Klf2,Ppp1r14b,0.040349927,
Klf2,Optc,-0.039813355,
Klf2,Mt1,0.039656397,-0.060061984
Klf2,Rhob,0.039616317,0.058508564
Klf2,Itih4,-0.039346345,
Klf2,Col1a1,0.038830083,
Klf2,Lox,0.038380682,
Klf2,Aqp1,0.038012907,
Klf2,Ppp1r14a,-0.037398845,
Klf2,Ftl1,0.037328668,0.045819003
Klf2,Btg2,0.037267733,
Klf2,Ccdc80,0.03709625,
Klf2,Prelp,-0.036708504,
Klf2,Sema3c,-0.035933647,
Klf2,Ncam1,-0.03494431,
Klf2,Mt2,0.0345479,
Klf2,Cd200,0.03400995,
Klf2,Ctsl,0.03392907,
Klf2,Igfbp4,0.033867333,
Klf2,Jund,-0.033721905,
Klf2,Klf6,0.033537142,
Klf2,Dbp,-0.03348387,
Klf2,Timp2,0.033185363,0.049777877
Klf2,Mylk4,,0.111636356
Klf2,Serpinb6b,,0.07607466
Klf2,Serping1,,0.06804763
Klf2,Tubb4b,,0.06711528
Klf2,Lcn2,,-0.063166514
Klf2,Cldn3,,0.06279476
Klf2,Hspb1,,0.062008064
Klf2,Acan,,0.060296398
Klf2,Tpm4,,0.053592913
Klf2,Bax,,0.05278189
Klf2,Smoc2,,0.051912874
Klf2,Mob2,,0.051596075
Klf2,Csrp1,,0.051232476
Klf2,Mustn1,,0.04844202
Klf2,Cryab,,0.045787554
Klf2,Nes,,0.045762382
Klf2,Mfap4,,-0.045408342
Klf2,Cfh,,-0.041875117
Klf2,Prss23,,-0.041194066
Klf2,Fos,,0.040719174
Klf2,Esd,,0.040583637
Klf2,Nox4,,-0.040385395
Jund,Jun,0.18032783,0.086358
Jund,Hspa1a,0.17387497,0.10670289
Jund,Tppp3,0.15996237,0.040898073
Jund,Apoe,0.15603748,0.05418039
Jund,Fn1,-0.14536081,
Jund,Tnfrsf12a,0.14341152,0.06272068
Jund,S100a10,0.11052558,0.056159537
Jund,Tes,0.10770231,
Jund,Gadd45g,0.08977244,
Jund,Col15a1,-0.08843526,0.114870444
Jund,Postn,-0.08770076,0.04671042
Jund,Serpine1,0.08728258,0.055123005
Jund,Otud1,0.08558719,
Jund,Hspa8,0.08092469,0.06340985
Jund,Timp2,-0.08026376,
Jund,Col3a1,-0.07980812,
Jund,Arl4a,0.07889978,
Jund,Filip1l,0.07673234,0.04518484
Jund,Clu,-0.07634123,
Jund,Mgp,-0.076055385,-0.12812123
Jund,Cd200,-0.07526699,
Jund,Atf3,0.07493146,
Jund,Id1,0.07209681,
Jund,Itga5,0.072092086,
Jund,Sparc,-0.070861675,
Jund,Nfkbia,-0.06966187,
Jund,Sgk1,-0.06715915,
Jund,Cidea,0.06692043,
Jund,Osr1,0.06681138,
Jund,Hspa1b,0.06426033,0.06552515
Jund,Tubb2a,0.06345516,0.042362835
Jund,Tubb4b,0.06311306,0.05245509
Jund,Klf2,-0.062766396,
Jund,St5,-0.062066562,
Jund,Rgs4,0.061539914,
Jund,Lars2,-0.061190322,
Jund,Btg2,0.059430137,
Jund,Hspa2,0.05874129,
Jund,Rhob,0.05821332,
Jund,Lgals3,0.057233855,0.11657319
Jund,Ltbp4,0.057171024,
Jund,Ckb,0.057148464,0.09634052
Jund,Tubb6,0.056710288,
Jund,Fabp3,0.05552051,
Jund,Ppp1r14a,0.05527706,0.12137168
Jund,Tubb5,0.055192053,
Jund,Itgbl1,-0.054986726,
Jund,Crip1,0.05471374,0.083928734
Jund,Synpo2,0.054555133,0.057322457
Jund,Dusp8,0.05445893,
Jund,Fibin,0.05441618,
Jund,Msn,0.05417267,
Jund,Vcan,0.053882346,
Jund,Fabp4,0.051992103,0.10680361
Jund,Cald1,-0.05164022,
Jund,Anxa2,0.05111168,0.051323287
Jund,Hsp90aa1,0.050865464,0.05832972
Jund,Ier3,-0.049916096,
Jund,Prelp,0.049765807,
Jund,Sost,0.049331237,
Jund,2200002D01Rik,-0.048177805,0.09267842
Jund,Actg2,0.047551274,0.10719415
Jund,Rtn4,0.04735605,
Jund,Cdc42ep3,-0.04731357,
Jund,H3f3b,0.047075175,0.06477904
Jund,Ncam1,0.047017254,
Jund,Cav1,0.046914928,0.101165645
Jund,Ppp1r12a,0.04680241,0.045784187
Jund,2210407C18Rik,-0.04643066,
Jund,Sncg,-0.046429724,0.055481702
Jund,Ctsh,-0.04592094,
Jund,Gadd45b,-0.0455225,
Jund,Igfbp4,-0.04529843,
Jund,Fmo2,-0.04523325,
Jund,Gja1,0.044917326,
Jund,Crlf1,-0.044143237,
Jund,Arid5a,0.044046722,
Jund,Klf15,-0.043624595,
Jund,Gxylt2,-0.0434896,
Jund,Ptma,0.04308372,
Jund,Ccdc80,-0.0427457,
Jund,Wif1,-0.04253671,
Jund,Srsf5,0.04223978,
Jund,Nox4,-0.04202984,
Jund,Myh10,-0.04063734,
Jund,Htra3,0.040129207,0.055691574
Jund,Ier2,-0.03984382,
Jund,Spint2,-0.039599705,
Jund,Art3,-0.039245192,
Jund,Optc,0.03920902,0.042980254
Jund,Igfbp2,-0.039142553,
Jund,Cebpb,0.03866545,
Jund,Myoz2,0.03821235,0.05181659
Jund,Arid5b,0.038185477,
Jund,Nrtn,-0.038135964,
Jund,Sqstm1,-0.03764541,
Jund,Timp3,0.037599497,0.06787228
Jund,Abi3bp,0.037597552,
Jund,Cst3,-0.03729877,0.054248165
Jund,Ifrd1,0.036844626,
Jund,Plat,-0.036625963,
Jund,Hspa5,-0.03646054,
Jund,Igfbp7,-0.035546586,0.04520798
Jund,Col1a1,-0.035411026,
Jund,Dnajb4,0.035370845,
Jund,Fas,-0.034828745,
Jund,Acan,-0.03453843,
Jund,Zfp36,-0.034298886,
Jund,Gucy1a1,-0.033271473,
Jund,Spp1,,-0.4096235
Jund,Vcam1,,-0.17830306
Jund,Mfap4,,0.15320976
Jund,Timp1,,-0.14112353
Jund,Tagln,,0.12914601
Jund,Csrp1,,0.11206966
Jund,Hspb1,,0.10457425
Jund,Cryab,,0.10341898
Jund,Ogn,,0.099584796
Jund,Mustn1,,0.098454714
Jund,Prss23,,0.09737548
Jund,Rarres2,,0.097020224
Jund,Sh3bgr,,0.09080268
Jund,Gm13889,,0.087367006
Jund,Sparcl1,,0.085301675
Jund,Lmcd1,,0.08156195
Jund,Vim,,0.07033408
Jund,Tinagl1,,0.069772236
Jund,Myl9,,0.06947763
Jund,Fbln2,,-0.06928555
Jund,Esm1,,-0.06919698
Jund,Tpm1,,0.06827228
Jund,Scx,,0.06694333
Jund,Fos,,0.06682142
Jund,Csrp2,,0.06558447
Jund,Cped1,,0.062030267
Jund,Mt1,,-0.059662964
Jund,Cxcl12,,-0.059619635
Jund,Itih4,,0.05939893
Jund,Npy1r,,0.058194987
Jund,Tmem176a,,-0.057969622
Jund,Tmem176b,,-0.057726793
Jund,Sat1,,0.056154624
Jund,Eln,,0.055182964
Jund,Ppp1r14b,,0.054861516
Jund,Cenpa,,-0.05374803
Jund,Cp,,-0.05340891
Jund,Myh11,,0.0520626
Jund,Stmn1,,-0.050357487
Jund,Id2,,0.05004976
Jund,Aspn,,0.047564592
Jund,Lims2,,0.046998683
Jund,Selenoh,,-0.046939008
Jund,Col5a2,,-0.04684795
Jund,Plcb4,,0.046435393
Jund,Hspa4l,,0.042763654
Jund,Foxs1,,0.04257686
Jund,Stk38l,,0.04236927
Jund,Anxa3,,0.042045966
Jund,Tgfb2,,0.041431423
Jund,Rora,,0.041429594
Jund,Meg3,,0.04113536
Jund,Klf6,,0.04059104
Jund,Map4k4,,-0.040551588
Jun,Rbp4,-0.16838439,
Jun,Fos,0.13509199,0.13496773
Jun,Jund,0.1340964,0.049840793
Jun,Fosb,0.117703505,0.06509903
Jun,Itih4,0.11650077,
Jun,Btg2,0.11377186,0.07137827
Jun,Anxa1,-0.08708735,
Jun,Des,-0.079648,
Jun,Junb,0.079594575,0.050549127
Jun,Anxa2,-0.071631044,
Jun,Gm13889,0.070223,
Jun,Sfrp2,-0.06929199,
Jun,Tuba1a,-0.06646012,-0.040763
Jun,Tppp3,-0.062340062,
Jun,Klf2,0.06167607,0.04125661
Jun,S100a10,-0.061402924,
Jun,Gstm1,-0.059641283,
Jun,Plpp3,-0.059457943,-0.06083262
Jun,Dnajb4,0.057839014,
Jun,Serpine1,0.057588246,
Jun,Serpinb6b,-0.057012964,
Jun,Id1,-0.05621996,
Jun,Sgk1,-0.055121925,
Jun,Tm4sf1,-0.054179918,
Jun,Fabp4,-0.053775027,
Jun,Nr4a1,-0.053048953,
Jun,Mt2,-0.052342758,
Jun,Ftl1,-0.052331064,
Jun,Nfkbia,-0.051598728,
Jun,Tubb4b,-0.050837595,-0.040959317
Jun,Eno1,-0.045279518,
Jun,Manf,0.044151,
Jun,Ckap4,-0.043178022,
Jun,Atf3,-0.043138273,
Jun,Vcan,-0.042670406,
Jun,Prss23,-0.04204068,
Jun,Col5a2,0.04195778,
Jun,Ier2,0.041612595,
Jun,Hsp90b1,-0.041561063,
Jun,Crip1,-0.041342974,
Jun,2200002D01Rik,0.04127053,
Jun,Malat1,0.04062991,
Jun,Ldha,-0.040018126,
Jun,Msn,0.038317613,
Jun,Gdf15,0.037921313,
Jun,Hspa8,-0.037355058,
Jun,Clu,-0.03727827,-0.04592856
Jun,Sqstm1,-0.037145603,
Jun,Ier5,0.03651454,
Jun,Ier3,0.036429297,
Jun,Meg3,-0.036331937,
Jun,Tubb6,-0.036068574,
Jun,Sparc,-0.03600655,
Jun,Mef2c,0.035998687,
Jun,Rrad,0.035102062,
Jun,Smad7,0.035033625,
Jun,Fbxo30,0.03479892,
Jun,Nupr1,-0.03450893,
Jun,Cdkn1a,-0.033539735,
Jun,Timp1,,-0.09045689
Jun,Thbs1,,-0.08257865
Jun,Mgp,,-0.07389795
Jun,Cp,,-0.06886005
Jun,1110008P14Rik,,-0.067727685
Jun,Pi15,,-0.054644864
Jun,Vcam1,,-0.05274521
Jun,Mustn1,,-0.040764056
Eno1,Lgals3,0.16314253,0.14633572
Eno1,Sncg,0.11803742,0.089318305
Eno1,Sost,-0.09171188,-0.08784048
Eno1,Anxa2,0.091058366,0.07411662
Eno1,Myom1,-0.087809965,
Eno1,Sparcl1,-0.08187556,
Eno1,Anxa1,0.07729014,0.04568622
Eno1,Ldha,0.07552318,0.15303876
Eno1,Tmsb10,0.06694679,0.12658888
Eno1,Myh11,-0.06670694,
Eno1,Nupr1,0.064415954,
Eno1,Dusp1,0.06309495,
Eno1,Wif1,-0.061775886,
Eno1,Col6a3,0.060861662,
Eno1,Gstm1,-0.060651414,
Eno1,Phlda3,0.058413904,0.052731898
Eno1,Gm13889,0.05754101,0.044964503
Eno1,Itgbl1,0.05552364,-0.061778847
Eno1,Ifitm3,0.054427195,0.08495975
Eno1,Ppp1r14b,0.053640082,0.107745476
Eno1,Esam,0.053535353,
Eno1,Jun,-0.052907355,-0.046598982
Eno1,Ppic,0.051971737,
Eno1,Ftl1,0.05122107,0.06108391
Eno1,Postn,0.04926404,-0.064715214
Eno1,Mt1,0.049149156,0.13512415
Eno1,Timp1,0.04730567,0.092673816
Eno1,Ctsl,0.046502847,0.050189294
Eno1,Vcan,-0.044849947,
Eno1,Mgp,0.042885493,-0.095176525
Eno1,Crip1,0.0428236,0.08786019
Eno1,Acan,0.042298455,
Eno1,Kcnab1,-0.041908767,
Eno1,Tubb2a,0.04103881,
Eno1,Col1a1,0.039340198,
Eno1,Ecm2,-0.039336346,
Eno1,Pgk1,0.038534023,0.075245075
Eno1,Nme1,0.038353004,0.06628053
Eno1,Ptprz1,-0.037944105,
Eno1,Dkk3,0.034956325,
Eno1,Btg2,-0.033234708,
Eno1,Mif,,0.12837112
Eno1,Tubb5,,0.07783894
Eno1,Clu,,0.076217756
Eno1,Prdx5,,0.07301188
Eno1,Id3,,0.07282755
Eno1,Ptma,,0.072321795
Eno1,Vcam1,,0.07060454
Eno1,Csrp1,,0.06905451
Eno1,H2afz,,0.06862707
Eno1,Manf,,0.067554064
Eno1,Gja1,,0.06386886
Eno1,Glipr1,,0.062375806
Eno1,Capg,,0.059655953
Eno1,Fkbp11,,0.05779362
Eno1,Ramp1,,-0.057305727
Eno1,Fbln2,,0.05237277
Eno1,Timp3,,-0.05159959
Eno1,Tuba1b,,0.05102603
Eno1,Ccl2,,0.050885312
Eno1,Scx,,0.05076788
Eno1,Cox4i2,,0.04972872
Eno1,2410006H16Rik,,0.04966606
Eno1,Nes,,-0.048774187
Eno1,Hif1a,,0.047513384
Eno1,Igfbp2,,-0.0466422
Eno1,Hspd1,,0.045307655
Eno1,Hsp90aa1,,0.045257464
Eno1,Selenoh,,0.04492241
Eno1,Srm,,0.041531403
Eno1,Sdc4,,0.040172096
Klf15,Tcap,0.15921998,0.087261416
Klf15,Actg2,0.104979485,0.081530705
