source,target,nonrsp_coef_mean,prp_coef_mean
Esr1,Pi15,,-0.058744147
Esr1,2200002D01Rik,,0.057926435
Esr1,Ccdc3,,0.057921957
Esr1,Hspb1,,0.05142925
Esr1,Fmo2,,0.050260313
Esr1,Tagln,,0.050174214
Esr1,Cd59a,,0.048928786
Esr1,Sost,,0.04755724
Esr1,Tinagl1,,0.04685613
Esr1,Myh11,,0.046691313
Esr1,Arid5b,,0.04452791
Esr1,Olfr1033,,0.044354327
Esr1,Ogn,,0.044283137
Esr1,Pcp4l1,,0.044092886
Esr1,Lmcd1,,0.043179594
Esr1,Filip1l,,0.042322095
Esr1,Htra3,,0.041386638
Esr1,St5,,0.040244117
Arid5b,Filip1l,0.04974937,
Arid5b,Tnfrsf12a,0.048050795,
Arid5b,Mt1,-0.03655092,
Arid5b,Malat1,,0.06267463
Arid5b,Pi15,,-0.0413594
Nr4a2,Actg2,-0.08098396,
Nr4a2,Fibin,0.052053876,
Nr4a2,1190005I06Rik,-0.043918647,
Nr4a2,Mustn1,0.038568325,
Nr4a2,Vcan,0.035366297,
Nr4a2,Igfbp4,-0.034354847,
Nr4a2,Aspn,0.034254972,
Nr4a2,Fn1,0.033726536,
Nr4a2,Nupr1,0.033678085,
Nr4a2,Spp1,,-0.18301848
Nr4a2,Lcn2,,0.10111431
Nr4a2,Ramp1,,-0.059073284
Nr4a2,Msmo1,,-0.047698177
Nr4a2,Rarres2,,-0.044503953
Klf13,Rbp4,-0.079118006,
Klf13,Lgals3,0.0775387,
Klf13,Prss23,0.07583467,0.04800907
Klf13,S100a10,0.06346179,0.048625737
Klf13,Itih4,-0.061385244,
Klf13,Mustn1,0.059229545,
Klf13,Timp3,0.05607064,
Klf13,Col15a1,0.053425785,0.061969407
Klf13,Hspa1a,0.04532091,
Klf13,Anxa2,0.04432326,
Klf13,Gm13889,0.042437535,
Klf13,Cav1,0.0407363,0.05078209
Klf13,Fxyd5,0.0360776,
Klf13,Sfrp2,0.034598492,
Klf13,Sncg,0.03386735,
Klf13,Ttc28,0.03343126,
Klf13,Lcn2,,-0.12359762
Klf13,Cxcl12,,-0.090915285
Klf13,Lum,,-0.07622692
Klf13,Timp1,,-0.06955917
Klf13,Ccdc3,,0.06310374
Klf13,Bax,,-0.062755086
Klf13,Malat1,,0.061849944
Klf13,Tmsb10,,-0.05518248
Klf13,Crlf1,,0.05402903
Klf13,Fbln2,,-0.053346235
Klf13,Crip1,,0.05279865
Klf13,Sparcl1,,0.047537956
Klf13,Ctsl,,-0.04503489
Klf13,Prdx5,,-0.045021977
Klf13,Myh11,,0.044143252
Klf13,Nme1,,-0.04375154
Klf13,Fkbp11,,-0.042527005
Klf13,Lbh,,-0.04220493
Klf13,Tmem176b,,-0.04175159
Klf13,Cldn3,,-0.04085757
Klf13,Glipr1,,-0.040804487
Klf13,Igfbp2,,-0.040667653
Hes1,Rbp4,-0.076562695,
Hes1,Gadd45b,0.052051872,0.0413792
Hes1,Gadd45g,0.046574183,
Hes1,Id1,0.04349577,
Hes1,Dbp,-0.04121146,
Hes1,Sfrp2,-0.038170647,
Hes1,Fn1,-0.03759444,-0.06573617
Hes1,Gm13889,0.03608685,
Hes1,Sparcl1,0.03525415,-0.056038126
Hes1,Ier3,0.03362794,
Hes1,Spp1,,0.27257735
Hes1,Smoc2,,0.13380598
Hes1,Prss23,,-0.080774724
Hes1,Lgals3,,-0.078695446
Hes1,Col1a1,,0.07699741
Hes1,Id3,,0.07649708
Hes1,Crip1,,-0.07439672
Hes1,Acan,,0.07407438
Hes1,S100a10,,-0.0738556
Hes1,Gas6,,0.0733588
Hes1,Mt1,,-0.071958706
Hes1,Ppic,,0.06760602
Hes1,Eln,,0.066467315
Hes1,Col3a1,,0.05784354
Hes1,Ctsl,,0.05397278
Hes1,Timp2,,0.053542506
Hes1,Fbln2,,0.052678425
Hes1,Cldn3,,0.05012935
Hes1,Sost,,0.048617583
Hes1,Mt2,,-0.046117377
Hes1,Actg2,,-0.04608218
Hes1,Ramp1,,0.045296635
Hes1,Tpm4,,0.04523413
Hes1,Nfkbia,,0.044977557
Hes1,Anxa2,,-0.044438083
Hes1,Phlda3,,0.04225984
Hes1,Htra3,,0.04130172
Hes1,Gstm1,,-0.04101382
Hes1,Pla2g4a,,-0.040490244
Nr4a3,Actg2,0.073299184,
Nr4a3,Ckb,0.039451115,
Nr4a3,Spp1,,-0.13884367
Nr4a3,Lcn2,,-0.079340875
Nr4a3,Prss23,,0.075291395
Nr4a3,Vcam1,,-0.06649318
Nr4a3,Fbln2,,-0.0632726
Nr4a3,Col15a1,,0.060753576
Nr4a3,Fgl2,,0.051140063
Nr4a3,Phlda3,,-0.047928613
Nr4a3,Lgals3,,0.04619488
Nr4a3,Lmcd1,,0.046016987
Nr4a3,Ctsl,,-0.04406289
Nr4a3,Timp3,,0.04368181
Nr4a3,Ptgs2,,0.043529168
Nr4a3,Hbegf,,0.043264743
Nr4a3,Cdkn1a,,-0.040614333
Atf5,Fn1,0.07117193,
Atf5,Anxa2,0.036912683,0.040477715
Atf5,Actg2,-0.034367833,
Atf5,Spp1,,-0.20826654
Atf5,Tnfrsf11b,,-0.07238217
Atf5,Tuba1a,,0.06981767
Atf5,Ftl1,,0.048700355
Atf5,Cdkn1a,,0.045173835
Atf5,Mgp,,-0.040707264
Atf5,Tagln,,0.040284183
Nr1d2,Actg2,-0.06743662,
Nr1d2,S100a4,0.048889983,
Nr1d2,Dbp,0.04089083,
Cebpb,Apoe,0.05748484,
Cebpb,Prss23,-0.052340087,-0.06518278
Cebpb,Rbp4,0.051779833,
Cebpb,Cebpd,0.047401547,0.112070255
Cebpb,Gadd45g,0.04486889,
Cebpb,Anxa3,-0.044857286,
Cebpb,Junb,0.040764123,
Cebpb,Rgs4,0.040263377,
Cebpb,Wif1,0.039471623,
Cebpb,Cav1,-0.03905437,-0.047182444
Cebpb,Id1,0.037139487,
Cebpb,S100a10,-0.036956374,-0.0424113
Cebpb,Id3,0.0352489,0.057877194
Cebpb,Plcb4,-0.035039175,
Cebpb,Mt1,0.034723174,0.17077899
Cebpb,Tinagl1,-0.03401077,
Cebpb,Mgp,0.03353711,
Cebpb,Lcn2,,0.17863193
Cebpb,Eln,,-0.13132368
Cebpb,Lum,,0.12075224
Cebpb,Crlf1,,-0.11563548
Cebpb,Tmem176b,,0.11263437
Cebpb,Clu,,0.11075573
Cebpb,Cxcl12,,0.094254
Cebpb,Fn1,,-0.09401856
Cebpb,Tmem176a,,0.091163635
Cebpb,Mt2,,0.08674318
Cebpb,Acan,,-0.08415036
Cebpb,Thbs1,,-0.08232357
Cebpb,Col15a1,,-0.080785
Cebpb,Sat1,,0.076152764
Cebpb,Cp,,0.07445236
Cebpb,Selp,,0.07081581
Cebpb,Postn,,-0.070646085
Cebpb,Gas6,,0.06785853
Cebpb,Ctsl,,0.06689126
Cebpb,Col6a3,,-0.06293266
Cebpb,Cxcl16,,0.060883224
Cebpb,S100a4,,-0.060126655
Cebpb,Rasl11a,,0.05936005
Cebpb,Frzb,,0.059321925
Cebpb,Serpinb6b,,0.057767734
Cebpb,Fgl2,,-0.057287153
Cebpb,Tagln,,-0.056263216
Cebpb,Fxyd5,,-0.055036195
Cebpb,Hbegf,,-0.054981656
Cebpb,Itih4,,0.05341812
Cebpb,Gja1,,-0.05280935
Cebpb,Ptgs2,,-0.049429245
Cebpb,Cd109,,-0.049304172
Cebpb,Serping1,,0.04893698
Cebpb,Timp3,,-0.04891734
Cebpb,Glrx,,0.04823547
Cebpb,Cdkn1a,,0.048043236
Cebpb,Ttc9,,-0.047921594
Cebpb,Mif,,0.04762921
Cebpb,Pi15,,-0.046738386
Cebpb,Aqp1,,-0.04572762
Cebpb,Ifitm3,,0.045586936
Cebpb,Map4k4,,0.04455169
Cebpb,Pnrc1,,0.04255143
Cebpb,2200002D01Rik,,0.04251835
Cebpb,Col1a1,,-0.04227521
Cebpb,1110008P14Rik,,0.041851867
Cebpb,Dkk3,,-0.041364934
Cebpb,Phlda3,,0.040283162
Osr1,Klf2,-0.057570215,
Osr1,Mustn1,-0.055025376,
Osr1,Id1,-0.050098367,
Osr1,Sparc,0.049017895,
Osr1,Jund,0.04880301,
Osr1,Gxylt2,0.048802834,
Osr1,Optc,0.048584744,0.042516652
Osr1,Wif1,-0.047699448,
Osr1,Crip1,-0.04519761,0.08481686
Osr1,Gucy1b1,0.043289144,
Osr1,Mtus2,-0.038968097,
Osr1,Dusp1,0.038964298,
Osr1,Nfkbia,0.038298354,
Osr1,Sost,0.038137954,
Osr1,Emb,0.038123008,
Osr1,Col6a3,-0.037919827,
Osr1,Itga5,-0.036977336,
Osr1,Gata6,0.036573257,
Osr1,Fos,0.033503424,
Osr1,Klf6,-0.033311646,
Osr1,Btg2,0.033107616,
Osr1,Clu,,-0.092131376
Osr1,Tagln,,0.07798503
Osr1,Myl9,,0.07513758
Osr1,Mgp,,-0.07026189
Osr1,Serpinb6b,,0.0696792
Osr1,Ramp1,,0.06520198
Osr1,Tpm1,,0.04862337
Osr1,Timp3,,0.042814374
Osr1,Esm1,,0.042606387
Osr1,Myh11,,0.04206971
Osr1,Dcn,,-0.041281026
Osr1,Filip1l,,0.040455084
Zfp281,Rbp4,-0.06627438,
Zfp281,Rgs5,-0.050661143,
Zfp281,Mustn1,0.041140378,0.04171399
Zfp281,Gm13889,0.036153074,
Zfp281,Sfrp2,-0.03351801,
Zfp281,Lcn2,,0.16325334
Zfp281,Mt1,,0.08897727
Zfp281,Lum,,0.07059797
Zfp281,Mt2,,0.05548222
Zfp281,Fn1,,-0.048276305
Zfp281,Fbln2,,-0.047943354
Zfp281,Tmsb10,,-0.047357593
Zfp281,Rcan1,,0.046788227
Zfp281,Bax,,-0.043398853
Mybl1,S100a4,0.06570469,
Mybl1,Eln,-0.05687074,
Mybl1,Sparcl1,0.04979737,
Mybl1,Col1a2,-0.043483373,
Mybl1,Mustn1,0.041221548,
Mybl1,Sparc,-0.037140597,
Mybl1,Tppp3,0.036501095,
Mybl1,St5,-0.035605654,
Mybl1,1190005I06Rik,-0.03477561,
Mybl1,Mfap4,-0.034629468,
Mybl1,Mgp,,-0.07184953
Mybl1,Fbln2,,0.06570194
Mybl1,Fabp4,,-0.05552741
Mybl1,Col1a1,,0.054805685
Mybl1,Ankrd1,,0.053367145
Mybl1,Cd200,,-0.05307218
Mybl1,Phlda3,,0.05235987
Mybl1,Mt1,,-0.0465297
Mybl1,Cdkn1a,,0.04497509
Mybl1,Ptgs2,,-0.040231925
Mbd1,Tcap,0.06166092,
Mbd1,Sncg,,0.054581188
Mbd1,Clu,,-0.048679926
Pou3f1,Meg3,0.05756061,
Pou3f1,Tcap,0.050981008,
Pou3f1,Spp1,,-0.13332452
Pou3f1,Ogn,,0.09329274
Pou3f1,Smoc2,,-0.064871095
Pou3f1,Vcam1,,0.058378316
Pou3f1,Fn1,,0.049655396
Pou3f1,Cfh,,0.04570935
Pou3f1,Malat1,,-0.042720363
Pou3f1,Esd,,-0.04195944
Pou3f1,Sfrp2,,0.041591976
Irf1,Gadd45g,0.05736351,
Irf1,Meg3,0.05503353,
Irf1,Gadd45b,0.043543484,
Irf1,Ier3,0.040714476,
Irf1,Tm4sf1,,0.1550792
Irf1,Cfh,,-0.081245765
Irf1,Mgp,,0.0702757
Irf1,Eln,,0.067116216
Irf1,Cxcl12,,0.064659625
Irf1,Col1a2,,0.061566107
Irf1,Lgals3,,-0.055826694
Irf1,Acan,,0.053724617
Irf1,Nfkbia,,0.047458354
Irf1,Esd,,-0.04689114
Irf1,Lcn2,,0.04566096
Irf1,Hspb1,,-0.045595862
Irf1,Fxyd5,,-0.04506641
Irf1,Fdps,,-0.04472077
Irf1,Cd200,,0.044567954
Irf1,Ltbp2,,0.043966107
Irf1,Myh10,,0.04389262
Irf1,Junb,,0.042653695
Irf1,Ppic,,0.04205917
Irf1,Fbln2,,0.041130435
Irf1,Prss23,,-0.04055563
Cebpd,Timp1,,0.075333655
Cebpd,Clu,,0.06258114
Cebpd,Fabp4,,0.049974486
Cebpd,Nme1,,-0.04935818
Cebpd,Fn1,,-0.048681203
Cebpd,Tinagl1,,-0.042319763
Cebpd,Myh11,,-0.040266823
Foxf1,Fn1,-0.055720538,
Foxf1,Cidea,0.043561537,
Foxf1,Sparc,-0.03399353,
Foxf1,Sost,,0.076372705
Hmga1,Rasl11a,-0.054562822,
Hmga1,Sgk1,-0.05096642,
Hmga1,Anxa1,-0.049212087,0.040867615
Hmga1,Atf3,-0.04718146,
Hmga1,Rhob,0.045046523,
Hmga1,Col1a1,-0.042673804,-0.092979774
Hmga1,Timp3,-0.039326742,
Hmga1,Tnfrsf12a,-0.03917232,
Hmga1,Ncam1,-0.038596403,
Hmga1,Serpine1,-0.038454495,0.06085834
Hmga1,Arid5b,-0.037240103,
Hmga1,Tuba1b,0.037108436,0.053908903
Hmga1,Fbxl22,0.034839697,
Hmga1,Spp1,-0.03323077,
Hmga1,Col3a1,,-0.14331906
Hmga1,Cryab,,0.13325588
Hmga1,Timp1,,0.13175754
Hmga1,Eln,,-0.12174169
Hmga1,Esd,,0.10893598
Hmga1,Inhba,,0.093700975
Hmga1,Anxa2,,0.086459875
Hmga1,Thbs1,,0.084177375
Hmga1,Ptgs2,,0.076493904
Hmga1,Col1a2,,-0.072533846
Hmga1,Cd44,,0.07114018
Hmga1,Ftl1,,0.06768789
Hmga1,Csrp2,,-0.059887785
Hmga1,Rtn4,,0.058817383
Hmga1,Emp1,,0.058154497
Hmga1,Cped1,,-0.05420817
Hmga1,Vim,,0.053728886
Hmga1,Hcfc1r1,,-0.052198414
Hmga1,Tubb5,,0.05199613
Hmga1,Cd200,,-0.050546445
Hmga1,Myh11,,-0.048604637
Hmga1,Tagln,,-0.044274785
Hmga1,Gja1,,0.04380432
Hmga1,Col5a2,,-0.042298336
Klf10,Mfap4,-0.052356828,
Klf10,Anxa3,-0.03734793,
Klf10,Ppp1r14a,-0.03655177,
Klf10,Eln,,0.056543577
Klf10,Gpx7,,0.05492276
Klf10,Col1a1,,0.054197915
Klf10,Fbln2,,0.04721167
Klf10,Bax,,0.044126768
Klf10,Mt1,,-0.04065285
Egr2,Tcap,0.05183632,
Egr2,Prss23,0.049070537,0.0414864
Egr2,S100a10,0.046318185,
Egr2,Apoe,-0.043666173,
Egr2,Gm13889,0.03532259,0.04914768
Egr2,Crlf1,,0.07259936
Egr2,Lcn2,,-0.071502805
Egr2,Tnfrsf11b,,0.05442732
Egr2,Lum,,-0.04914445
Egr2,Cxcl12,,-0.045050416
Egr2,Tmem176b,,-0.042245787
Foxa2,Smoc2,0.05052038,
Foxa2,Crlf1,0.044200864,
Foxa2,Postn,0.03740515,
Foxa2,S100a10,-0.036530003,
Foxa2,Fxyd5,0.035044387,
Foxa2,Lox,0.034346215,
Gata6,Osr1,0.05030658,
Gata6,Id1,0.049300313,
Gata6,Fabp4,0.045402776,
Gata6,Col1a2,0.04046732,0.07627497
Gata6,Cdkn1a,0.03774155,0.045710072
Gata6,Fos,0.034934543,
Gata6,Nfkbia,0.033139057,
Gata6,Actg2,,0.065334566
Gata6,Thbs1,,0.05956866
Gata6,Serpinb6b,,0.04911207
Gata6,Col3a1,,0.047249783
Bhlhe41,S100a4,0.04894107,
Bhlhe41,Lgals3,0.037235778,
Bhlhe41,Dbp,0.036568087,
Bhlhe41,Rarres2,,-0.047213145
Bhlhe41,Phlda3,,0.04111775
Bhlhe41,Fbln2,,0.040350128
Etv1,Tcap,0.048730645,0.043766145
Etv1,Gm13889,-0.042576086,-0.04325566
Etv1,Cd200,0.033351704,
Etv1,Scx,,-0.087967664
Etv1,Sost,,0.07841742
Etv1,Vcam1,,0.064789146
Etv1,Lum,,0.06325161
Etv1,Mgp,,0.059143405
Etv1,Fabp4,,0.05362963
Etv1,Postn,,-0.050193936
Etv1,Eln,,-0.04629539
Etv1,Mgst1,,0.045241885
Etv1,1110008P14Rik,,0.043577563
Etv1,Prdx5,,0.041239977
Mecp2,Rbp4,0.04786049,
Mecp2,Tnfrsf11b,,-0.09219477
Mecp2,Eln,,-0.08253757
Mecp2,Spp1,,0.07089176
Mecp2,Plpp3,,-0.060859293
Mecp2,Cxcl12,,-0.054354522
Mecp2,Fn1,,-0.04611663
Mecp2,Crlf1,,-0.045481946
Mecp2,Sh3bgr,,0.04339656
Mecp2,Mgp,,-0.042013608
Mecp2,Fgf2,,-0.041931517
Nkx3-1,Actg2,0.046851024,
Nkx3-1,Spp1,,-0.18729526
Nkx3-1,Clu,,-0.041868567
Mycn,Rbp4,-0.04654067,
Mycn,Col1a1,,-0.052310124
Mycn,Col3a1,,-0.048185337
Mycn,Eln,,-0.047791336
Mycn,Thbs1,,-0.043986104
Hif1a,Gstm1,-0.046540298,
Hif1a,Sost,-0.043384224,-0.05461702
Hif1a,Mt1,,0.14831953
Hif1a,Mt2,,0.11613189
Hif1a,Mif,,0.066569
Hif1a,Sdc4,,0.05721578
Hif1a,Clu,,0.056128293
Hif1a,Selp,,0.052998893
Hif1a,Col1a1,,0.051712323
Hif1a,Csrp1,,-0.046502337
Hif1a,Ckap4,,0.046104778
Hif1a,Fbln2,,0.044334695
Hif1a,Pgk1,,0.04390798
Hif1a,Gja1,,0.043549236
Hif1a,Ace,,-0.042131156
Hif1a,Ctsl,,0.041584287
Foxq1,Des,-0.045447633,
Foxq1,Spp1,,0.0995254
Foxq1,Cxcl12,,0.06600628
Foxq1,Eln,,0.04740268
Foxq1,Sncg,,-0.04171409
Foxq1,Smoc2,,0.04142159
Egr3,Gm13889,-0.04498054,
Egr3,Mgp,0.04204771,
Egr3,Igfbp4,0.041847497,
Egr3,Meg3,0.038500674,
Egr3,Hspa1a,-0.03703302,
Egr3,Cxcl12,,-0.08050812
Egr3,Gpx7,,-0.06431675
Egr3,Mt1,,0.055970646
Egr3,Tmsb10,,-0.05211049
Egr3,Esd,,-0.051057424
Egr3,Tnc,,-0.049932893
Egr3,Ppp1r14a,,-0.049003866
Egr3,Ckb,,-0.04892249
Egr3,Actg2,,-0.047277294
Egr3,Tuba1a,,-0.044877917
Egr3,Tpm4,,-0.044614997
Egr3,Id3,,-0.043733794
Egr3,Cryab,,-0.043589942
Egr3,Lmcd1,,-0.04358969
Egr3,Prdx5,,-0.04248958
Stat3,Rbp4,0.044571824,-0.05764314
Stat3,Des,-0.044053268,
Stat3,Serpinb6b,0.039821688,
Stat3,Rrad,-0.038884204,
Stat3,Spp1,,-0.098441206
Stat3,Esm1,,-0.08003273
Stat3,Cxcl12,,0.06574244
Stat3,Scx,,0.048755027
Stat3,Smoc2,,0.042376988
Stat3,Lox,,0.041351974
Arid5a,Eln,,-0.05494165
Nr3c2,Mustn1,-0.043700673,-0.057013746
Nr3c2,Tcap,0.03794121,
Nr3c2,Wif1,0.03789822,
Nr3c2,Mgp,,-0.13447362
Nr3c2,Eln,,-0.08855265
Nr3c2,Cp,,-0.08592142
Nr3c2,Cxcl12,,-0.08475241
Nr3c2,Vcam1,,-0.07483288
Nr3c2,Lcn2,,-0.06963537
Nr3c2,Pi15,,-0.057459544
Nr3c2,Thbs1,,-0.05578992
Nr3c2,Lox,,-0.05296347
Nr3c2,Ctsh,,-0.047703095
Nr3c2,Fbxl22,,0.043425985
Nr3c2,Fbln2,,-0.042616554
Nr3c2,Hspa1a,,0.04133226
Foxp1,Arid5b,0.04367955,
Foxp1,Tubb4b,-0.03652335,
Foxp1,Rrad,0.036356937,
Foxp1,Plod2,0.036194485,
Foxp1,Tuba1a,-0.034635615,
Foxp1,Postn,0.033647332,
Foxp1,Serpine1,,0.08378134
Foxp1,Tpm4,,0.07156151
Foxp1,Gja1,,0.070899285
Foxp1,Bax,,0.060259834
Foxp1,Col5a2,,0.053691708
Foxp1,Serpinb6b,,0.051725443
Foxp1,Col5a1,,0.049738344
Foxp1,Cd44,,0.048945334
Foxp1,Sost,,0.04551644
Foxp1,Ptgs2,,0.04547833
Foxp1,Myh10,,0.043850154
Nkx6-1,Mfap4,-0.041023884,
Nkx6-1,Fabp4,,0.06785722
Nkx6-1,Vcam1,,-0.06722911
Nkx6-1,Actg2,,0.06441857
Nkx6-1,Postn,,0.044659156
Nkx6-1,Sparcl1,,0.040561415
Tbx20,Apoe,0.04257177,
Tbx20,Mfap4,0.041694928,
Tbx20,Fbxl22,0.03472211,
Tbx20,Eln,,0.06569418
Tbx20,Lox,,0.05763647
Tbx20,Actg2,,0.05295595
Tbx20,Col1a2,,0.047080442
Ikzf4,Rgs5,0.040578987,
Ikzf4,Cxcl12,,0.07131454
Ikzf4,Clu,,0.05209659
Ikzf4,Eln,,0.051628873
Arid3b,Tcap,0.040397972,
Arid3b,Lum,,0.05317251
Tcf7l1,Fbxl22,0.04000782,
Tcf7l1,Col15a1,0.03377569,
Ets2,Mgp,0.039686397,0.044081196
Ets2,Actg2,0.036982346,
Ets2,Rbp4,-0.035731457,
Ets2,Itih4,0.034740396,
Ets2,Lcn2,,0.10930141
Ets2,Eln,,-0.08255424
Ets2,Col1a1,,-0.08036346
Ets2,Mt1,,0.06218923
Ets2,Lum,,0.06016585
Ets2,Lox,,-0.04747101
Ets2,Col3a1,,-0.042325202
Ets2,Fn1,,-0.041436523
Ezh2,Rrad,0.039246637,
Ezh2,Fosb,-0.03803168,
Ezh2,Actg2,0.033710517,0.07895986
Ezh2,Malat1,,-0.056092754
Ezh2,Lmcd1,,-0.048970822
Ezh2,Cks1b,,0.048014823
Ezh2,Pgk1,,0.043849573
Erg,2210407C18Rik,0.038943507,0.072183035
Erg,Ckb,-0.03811968,
Erg,Actg2,-0.03448923,-0.045156
Erg,Itih4,0.03310689,
Erg,Mfap4,,0.069174595
Erg,Col15a1,,0.06064086
Erg,Col3a1,,0.052443292
Erg,Postn,,0.05078353
Erg,Nupr1,,0.047929544
Erg,Bax,,-0.047758374
Erg,Tpm4,,-0.04038261
Sox9,Igfbp4,0.038870428,
Sox9,Mustn1,0.03679601,
Sox9,Vcam1,,0.11187041
Sox9,Spp1,,-0.08408226
Sox9,Clu,,-0.082600184
Sox9,Fn1,,0.07920048
Sox9,Lmcd1,,-0.06836716
Sox9,Tmsb10,,0.06724014
Sox9,Pi15,,0.059201885
Sox9,Myl9,,-0.058299012
Sox9,Myh11,,-0.05784282
Sox9,Ppp1r14b,,0.057315968
Sox9,Malat1,,-0.051443342
Sox9,S100a10,,0.05011112
Sox9,Mfap4,,-0.04861304
Sox9,Nhp2,,0.045039523
Sox9,Serpinb6b,,-0.041903406
Rad21,Igfbp4,-0.03871707,
Rad21,Mfap4,-0.033389892,
Rad21,Clu,,-0.07053268
Rad21,Eln,,-0.0703691
Rad21,Cenpa,,0.05944386
Rad21,Ube2s,,0.05839806
Rad21,Lcn2,,-0.057495687
Rad21,Stmn1,,0.051508915
Rad21,Tmem176b,,-0.050155476
Rad21,Gas6,,-0.049511828
Rad21,Scx,,-0.049112603
Rad21,Acan,,0.044951785
Rad21,Col1a1,,-0.042539112
Rad21,Cks2,,0.042125016
Rad21,Tmem176a,,-0.041886277
Rad21,Tpx2,,0.041291796
Rad21,Tubb4b,,0.041120697
Patz1,Rbp4,0.038550455,
Patz1,Tcap,-0.034283936,
Patz1,Smoc2,,-0.05699885
Patz1,Cfh,,0.0487153
Chd2,Rbp4,0.03773433,
Chd2,Eln,,-0.041537717
Nr2f1,Tcap,-0.03725632,
Nr2f1,Eln,,-0.046678506
Nfil3,Mgp,-0.0365369,-0.1268967
Nfil3,Msrb1,,0.06825979
Ddit3,Rbp4,0.036473203,
Ddit3,Col3a1,,-0.05585394
Herpud1,Hspa5,,0.05402003
Sox4,Meg3,0.035039935,
Sox4,Thbs1,,0.06648486
Sox4,Crip1,,-0.04505855
Sox4,Vcam1,,0.040462043
Mecom,Rgs5,0.0349461,
Mecom,Crlf1,,-0.041724406
Mecom,Lox,,0.040660813
Hivep2,Gadd45g,0.03439327,
Hivep2,Lcn2,,0.11959334
Hivep2,Eln,,-0.05356354
Hivep2,Sncg,,-0.041526064
Plagl1,Tcap,-0.033228133,
Plagl1,Mylk4,,0.059832778
Plagl1,Smoc2,,0.04451733
Plagl1,Crip1,,-0.042671297
Ybx2,Spp1,,0.37493256
Ybx2,Myl9,,-0.04281476
Ybx2,1110008P14Rik,,0.04108448
Ybx2,Malat1,,-0.040475376
Tef,Spp1,,-0.21740478
Tef,Clu,,-0.06951828
Tef,Timp1,,-0.057831924
Tef,Thbs1,,-0.04802615
Maf,Spp1,,0.18013972
Maf,Esm1,,-0.087860376
Maf,Tuba1a,,-0.057752866
Maf,Tmem176b,,0.053456154
Maf,Clu,,0.04698877
Maf,Gas6,,0.046332184
Maf,Mgp,,-0.045651015
Maf,Tmem176a,,0.043731
Maf,S100a4,,-0.04330644
Maf,Thbs1,,-0.04138357
Zbtb16,Tnfrsf11b,,-0.17872398
Zbtb16,Actg2,,0.111809865
Zbtb16,Sost,,0.0844432
Zbtb16,Lgals3,,-0.064643905
Zbtb16,Sncg,,-0.05303033
Zbtb16,Myh11,,0.048079778
Zbtb16,Myh10,,0.0428934
Zbtb16,Malat1,,-0.042298596
Zbtb16,Nupr1,,-0.04181209
Foxj3,Spp1,,-0.16948634
Ppargc1a,Mylk4,,0.114864804
Mafb,Spp1,,0.11209186
Mafb,Vcam1,,-0.04574477
Mafb,Scx,,0.041313868
Mafb,S100a10,,-0.040723395
Mafb,Mfap4,,0.040493317
Bcl6,Spp1,,-0.10153826
Ar,Cxcl12,,-0.08009132
Ar,Smoc2,,-0.062265627
Ar,Actg2,,-0.058765206
Ar,Sncg,,0.05780363
Ar,Mgp,,0.054377105
Ar,Thbs1,,-0.053002976
Hlf,Actg2,,0.07922303
Hlf,Msrb1,,0.055483434
Hlf,Mfap4,,0.046908952
Hlf,Clu,,0.04053203
Meis1,Actg2,,0.0764014
Egr4,Lcn2,,0.073213086
Egr4,Cxcl12,,0.050229397
Egr4,Lum,,0.048292864
Egr4,Fbln2,,0.045841396
Egr4,Timp1,,0.044547312
Egr4,Tmsb10,,0.042777576
Pgr,Cxcl12,,-0.06975348
Pgr,Fmo3,,0.06113264
Pgr,Mgp,,-0.059766915
Pgr,Sost,,0.04445883
Pgr,Sncg,,-0.042116918
Cux2,Mylk4,,0.067911536
Irf7,Mylk4,,-0.066045955
Irf7,Spp1,,-0.047151297
Runx2,Spp1,,0.061224304
Runx2,Mgp,,0.040842056
Irf9,Spp1,,0.057464108
Irf9,Lcn2,,-0.04903316
Mef2b,Spp1,,0.056508183
Rfx2,Lcn2,,-0.055936884
Rfx2,Crip1,,0.042001255
Eomes,Mfap4,,0.05209117
Eomes,Clu,,0.049859986
Eomes,Tmem176b,,0.040906332
Gata3,Timp1,,0.051338896
Gata3,Thbs1,,0.04071956
Fli1,Esm1,,-0.046910584
Fli1,Crlf1,,-0.046214044
Gli1,Crlf1,,-0.046794765
Stat2,Spp1,,-0.046083104
Sp7,Timp1,,0.04167643
Pax2,Ube2s,,-0.041622147
Pou5f1,Sost,,0.040245928
